CLAVE_ENTIDAD,ENTIDAD,SEXO,EDAD,DIAS_ACTIVIDAD_FISICA_VIGOROSA_EN_7_ULTIMOS_DIAS,DIAS_ACTIVIDAD_FISICA_MODERADA_EN_7_ULTIMOS_DIAS,DIAS_10_MIN_CAMINAR_EN_7_ULTIMOS_DIAS
24,SAN LUIS POTOSÍ,hombre,24,2,0,3
24,SAN LUIS POTOSÍ,mujer,68,3,4,2
24,SAN LUIS POTOSÍ,mujer,40,0,7,7
24,SAN LUIS POTOSÍ,mujer,37,5,7,7
24,SAN LUIS POTOSÍ,mujer,37,7,7,1
24,SAN LUIS POTOSÍ,mujer,49,0,1,7
24,SAN LUIS POTOSÍ,mujer,26,0,7,3
24,SAN LUIS POTOSÍ,hombre,42,3,2,3
24,SAN LUIS POTOSÍ,mujer,26,0,0,2
24,SAN LUIS POTOSÍ,hombre,42,2,1,2
24,SAN LUIS POTOSÍ,mujer,31,0,1,2
24,SAN LUIS POTOSÍ,hombre,25,7,0,7
24,SAN LUIS POTOSÍ,mujer,35,0,0,0
24,SAN LUIS POTOSÍ,mujer,26,0,7,7
24,SAN LUIS POTOSÍ,mujer,36,1,2,4
24,SAN LUIS POTOSÍ,hombre,36,2,0,5
24,SAN LUIS POTOSÍ,hombre,21,5,6,7
24,SAN LUIS POTOSÍ,mujer,41,4,3,2
24,SAN LUIS POTOSÍ,mujer,38,5,3,5
24,SAN LUIS POTOSÍ,mujer,32,1,7,0
24,SAN LUIS POTOSÍ,hombre,20,6,0,0
24,SAN LUIS POTOSÍ,hombre,66,4,2,7
25,SINALOA,mujer,38,0,0,0
25,SINALOA,mujer,60,0,7,2
25,SINALOA,mujer,26,0,7,3
25,SINALOA,hombre,23,7,7,7
25,SINALOA,mujer,51,0,5,3
25,SINALOA,mujer,57,0,7,3
25,SINALOA,mujer,53,0,1,2
25,SINALOA,hombre,39,4,0,0
25,SINALOA,mujer,45,0,0,7
25,SINALOA,mujer,53,0,7,7
25,SINALOA,hombre,53,0,0,7
25,SINALOA,mujer,32,0,3,2
25,SINALOA,mujer,68,0,7,0
25,SINALOA,mujer,42,0,4,2
25,SINALOA,mujer,35,0,0,7
25,SINALOA,mujer,64,0,0,0
25,SINALOA,mujer,63,0,7,5
25,SINALOA,mujer,62,0,0,7
25,SINALOA,mujer,34,0,0,7
25,SINALOA,mujer,62,0,7,3
25,SINALOA,hombre,63,1,2,7
25,SINALOA,mujer,43,5,7,5
25,SINALOA,mujer,60,0,6,6
25,SINALOA,hombre,27,7,0,7
25,SINALOA,mujer,44,0,7,7
25,SINALOA,mujer,53,0,7,0
25,SINALOA,hombre,54,2,7,2
25,SINALOA,hombre,39,0,0,0
25,SINALOA,hombre,63,0,0,7
25,SINALOA,mujer,44,2,0,0
25,SINALOA,hombre,40,0,0,7
25,SINALOA,hombre,39,0,6,6
25,SINALOA,mujer,63,0,3,0
25,SINALOA,mujer,65,0,0,3
25,SINALOA,mujer,43,6,6,0
25,SINALOA,mujer,37,0,7,7
25,SINALOA,mujer,31,0,7,0
25,SINALOA,mujer,52,0,7,0
25,SINALOA,mujer,32,0,7,0
25,SINALOA,mujer,20,0,7,2
25,SINALOA,mujer,27,0,3,7
25,SINALOA,mujer,29,4,7,1
25,SINALOA,mujer,26,0,5,7
25,SINALOA,mujer,39,0,7,7
25,SINALOA,mujer,31,3,7,4
25,SINALOA,hombre,23,0,0,1
25,SINALOA,mujer,21,0,6,7
25,SINALOA,mujer,31,0,0,0
25,SINALOA,mujer,23,0,0,7
25,SINALOA,mujer,28,0,7,0
25,SINALOA,mujer,22,0,0,1
25,SINALOA,hombre,34,0,1,3
25,SINALOA,mujer,26,0,7,3
25,SINALOA,mujer,26,0,0,0
25,SINALOA,hombre,44,0,3,7
25,SINALOA,mujer,33,1,7,0
25,SINALOA,hombre,32,3,7,5
25,SINALOA,hombre,69,0,0,7
25,SINALOA,mujer,65,0,7,3
25,SINALOA,mujer,29,0,6,7
25,SINALOA,hombre,66,0,7,0
25,SINALOA,mujer,50,7,0,7
25,SINALOA,mujer,39,0,6,7
25,SINALOA,mujer,28,0,7,7
25,SINALOA,mujer,68,0,0,7
25,SINALOA,mujer,64,0,0,0
25,SINALOA,hombre,61,0,0,3
25,SINALOA,mujer,43,0,7,0
25,SINALOA,hombre,40,7,0,7
25,SINALOA,mujer,32,0,7,7
25,SINALOA,mujer,69,0,7,7
25,SINALOA,mujer,53,0,7,3
25,SINALOA,mujer,55,0,7,7
25,SINALOA,mujer,68,7,7,7
25,SINALOA,hombre,54,0,7,2
25,SINALOA,hombre,51,7,3,7
25,SINALOA,mujer,31,0,0,7
25,SINALOA,mujer,28,0,7,1
25,SINALOA,mujer,55,0,7,0
25,SINALOA,mujer,39,0,7,0
25,SINALOA,mujer,43,0,7,0
25,SINALOA,mujer,65,0,7,0
25,SINALOA,mujer,60,0,7,0
25,SINALOA,mujer,62,0,0,0
25,SINALOA,mujer,42,0,0,3
25,SINALOA,mujer,46,0,7,0
25,SINALOA,mujer,23,1,7,0
25,SINALOA,mujer,47,0,7,3
25,SINALOA,mujer,38,0,7,0
25,SINALOA,mujer,54,0,7,2
25,SINALOA,hombre,22,3,0,7
25,SINALOA,mujer,63,0,7,7
25,SINALOA,hombre,56,0,7,0
25,SINALOA,mujer,58,0,0,0
25,SINALOA,mujer,39,3,0,0
25,SINALOA,hombre,38,6,7,2
25,SINALOA,mujer,40,0,4,7
25,SINALOA,mujer,34,0,7,0
25,SINALOA,mujer,32,0,0,2
25,SINALOA,hombre,52,7,0,7
25,SINALOA,hombre,66,0,0,7
25,SINALOA,mujer,50,0,7,0
25,SINALOA,hombre,69,0,0,7
25,SINALOA,mujer,43,1,7,1
25,SINALOA,hombre,62,6,0,6
25,SINALOA,mujer,23,0,2,5
25,SINALOA,hombre,35,7,0,2
25,SINALOA,hombre,56,7,1,1
25,SINALOA,mujer,60,0,7,5
25,SINALOA,mujer,66,0,0,7
25,SINALOA,mujer,54,7,7,1
25,SINALOA,hombre,52,3,0,7
25,SINALOA,mujer,35,0,0,3
25,SINALOA,mujer,67,0,7,0
25,SINALOA,mujer,62,0,7,7
25,SINALOA,hombre,60,0,7,7
25,SINALOA,hombre,24,0,4,1
25,SINALOA,mujer,50,0,7,0
25,SINALOA,mujer,22,0,7,7
25,SINALOA,hombre,46,6,3,7
25,SINALOA,hombre,50,0,3,0
25,SINALOA,hombre,42,6,4,7
25,SINALOA,hombre,58,0,1,2
25,SINALOA,mujer,42,0,7,2
25,SINALOA,hombre,36,0,0,7
25,SINALOA,hombre,61,0,3,3
25,SINALOA,mujer,24,0,7,7
25,SINALOA,mujer,59,0,0,0
25,SINALOA,hombre,35,0,0,4
25,SINALOA,hombre,42,7,1,0
25,SINALOA,hombre,42,7,0,7
25,SINALOA,mujer,29,0,0,1
25,SINALOA,hombre,51,0,6,4
25,SINALOA,hombre,56,0,1,7
25,SINALOA,hombre,43,7,7,7
25,SINALOA,mujer,55,7,0,7
25,SINALOA,mujer,27,0,7,2
25,SINALOA,hombre,42,0,3,2
25,SINALOA,mujer,44,0,7,4
25,SINALOA,mujer,67,0,7,0
25,SINALOA,hombre,49,7,0,7
25,SINALOA,hombre,59,0,7,7
25,SINALOA,mujer,27,4,7,0
25,SINALOA,mujer,55,0,0,0
25,SINALOA,mujer,45,0,6,6
25,SINALOA,mujer,54,0,7,0
25,SINALOA,mujer,25,0,0,5
25,SINALOA,mujer,34,0,7,7
25,SINALOA,hombre,37,5,1,5
25,SINALOA,hombre,27,7,7,7
25,SINALOA,mujer,27,0,7,7
25,SINALOA,hombre,25,7,7,7
25,SINALOA,mujer,42,0,0,7
25,SINALOA,hombre,29,6,2,0
25,SINALOA,mujer,39,0,7,7
25,SINALOA,mujer,27,0,7,2
25,SINALOA,mujer,42,0,7,7
25,SINALOA,hombre,23,0,0,7
25,SINALOA,mujer,31,0,7,0
25,SINALOA,mujer,37,0,7,5
25,SINALOA,mujer,31,0,0,0
25,SINALOA,hombre,29,7,7,0
25,SINALOA,mujer,26,0,7,2
25,SINALOA,hombre,20,0,7,4
25,SINALOA,mujer,43,0,7,5
25,SINALOA,mujer,37,0,7,3
25,SINALOA,mujer,32,0,0,5
25,SINALOA,hombre,32,3,7,7
25,SINALOA,hombre,21,0,1,0
25,SINALOA,mujer,40,0,5,2
25,SINALOA,hombre,56,0,0,7
25,SINALOA,mujer,31,0,7,2
25,SINALOA,mujer,46,0,5,5
25,SINALOA,hombre,22,7,3,4
25,SINALOA,hombre,26,0,0,7
25,SINALOA,mujer,44,0,5,7
25,SINALOA,mujer,24,2,7,7
25,SINALOA,mujer,34,0,7,0
25,SINALOA,mujer,26,1,7,7
25,SINALOA,hombre,24,3,3,7
25,SINALOA,mujer,21,0,7,7
25,SINALOA,hombre,21,7,1,3
25,SINALOA,mujer,33,5,7,2
25,SINALOA,hombre,21,0,6,7
25,SINALOA,hombre,51,7,0,7
25,SINALOA,mujer,43,0,7,3
25,SINALOA,mujer,32,2,2,4
25,SINALOA,mujer,67,0,7,7
25,SINALOA,hombre,20,4,3,4
25,SINALOA,mujer,38,7,7,7
25,SINALOA,mujer,41,0,0,0
25,SINALOA,hombre,62,6,7,7
25,SINALOA,hombre,64,0,0,0
25,SINALOA,hombre,21,7,1,7
25,SINALOA,mujer,31,0,7,3
25,SINALOA,mujer,26,0,7,4
25,SINALOA,hombre,32,4,3,4
25,SINALOA,mujer,31,0,7,5
25,SINALOA,hombre,45,1,2,0
25,SINALOA,mujer,26,0,0,5
25,SINALOA,mujer,26,0,0,7
25,SINALOA,mujer,30,6,7,0
25,SINALOA,mujer,21,0,7,7
25,SINALOA,mujer,20,0,7,2
25,SINALOA,hombre,38,2,3,0
26,SONORA,hombre,66,0,0,0
26,SONORA,hombre,67,0,1,7
26,SONORA,hombre,44,0,7,7
26,SONORA,hombre,31,7,0,0
26,SONORA,mujer,54,0,7,1
26,SONORA,mujer,60,0,3,0
26,SONORA,hombre,66,0,0,3
26,SONORA,mujer,35,0,7,7
26,SONORA,hombre,57,5,0,3
26,SONORA,mujer,60,0,5,7
26,SONORA,hombre,36,7,3,3
26,SONORA,mujer,43,0,7,0
26,SONORA,hombre,40,0,7,7
26,SONORA,mujer,24,0,3,7
26,SONORA,mujer,54,0,7,3
26,SONORA,mujer,30,0,7,3
26,SONORA,mujer,28,0,7,7
26,SONORA,mujer,23,0,7,2
26,SONORA,hombre,53,7,7,7
26,SONORA,mujer,49,0,7,4
26,SONORA,mujer,46,0,3,0
26,SONORA,hombre,57,0,0,7
26,SONORA,hombre,61,0,3,1
26,SONORA,hombre,29,0,5,5
26,SONORA,hombre,43,0,1,7
26,SONORA,hombre,38,7,0,7
26,SONORA,hombre,33,0,0,0
26,SONORA,hombre,51,0,0,0
26,SONORA,hombre,41,7,2,0
26,SONORA,hombre,57,2,2,0
26,SONORA,mujer,34,0,1,0
26,SONORA,mujer,51,0,7,7
26,SONORA,mujer,34,0,7,1
26,SONORA,hombre,38,3,4,5
26,SONORA,mujer,34,0,7,1
26,SONORA,mujer,21,0,7,2
26,SONORA,mujer,55,0,0,1
26,SONORA,mujer,24,0,7,7
26,SONORA,mujer,30,0,7,0
26,SONORA,mujer,26,7,4,3
26,SONORA,mujer,22,0,5,2
26,SONORA,hombre,48,7,7,7
26,SONORA,mujer,61,0,7,5
26,SONORA,mujer,68,0,7,7
26,SONORA,hombre,61,0,7,0
26,SONORA,mujer,31,0,7,7
26,SONORA,hombre,40,0,3,7
26,SONORA,hombre,30,0,3,2
26,SONORA,hombre,53,0,0,0
26,SONORA,hombre,64,2,7,6
26,SONORA,hombre,46,1,7,2
26,SONORA,mujer,27,0,7,0
26,SONORA,mujer,38,0,1,2
26,SONORA,mujer,68,0,0,7
26,SONORA,hombre,61,7,2,3
26,SONORA,hombre,51,2,7,7
26,SONORA,mujer,57,5,2,3
26,SONORA,hombre,45,0,7,0
26,SONORA,mujer,53,7,7,0
26,SONORA,mujer,53,3,0,1
26,SONORA,mujer,29,0,7,7
26,SONORA,mujer,58,0,7,0
26,SONORA,mujer,66,0,1,0
26,SONORA,mujer,36,0,7,7
26,SONORA,hombre,40,2,7,4
26,SONORA,mujer,38,0,2,2
26,SONORA,mujer,37,0,7,2
26,SONORA,mujer,58,0,7,2
26,SONORA,mujer,58,0,7,7
26,SONORA,mujer,51,0,6,0
26,SONORA,mujer,58,0,1,1
26,SONORA,mujer,24,0,7,7
26,SONORA,mujer,60,0,7,7
26,SONORA,mujer,62,0,7,7
26,SONORA,hombre,49,7,0,6
26,SONORA,mujer,60,1,7,7
26,SONORA,mujer,39,0,7,7
26,SONORA,hombre,66,0,7,7
26,SONORA,hombre,22,4,5,7
26,SONORA,hombre,66,0,0,7
26,SONORA,hombre,49,0,7,7
26,SONORA,mujer,36,0,7,0
26,SONORA,mujer,64,0,2,1
26,SONORA,mujer,62,0,7,5
26,SONORA,mujer,39,7,7,7
26,SONORA,mujer,47,3,7,2
26,SONORA,mujer,52,0,3,7
26,SONORA,hombre,69,2,0,7
26,SONORA,hombre,64,7,3,7
26,SONORA,mujer,58,7,7,7
26,SONORA,mujer,65,0,1,7
26,SONORA,hombre,50,4,7,7
26,SONORA,mujer,37,0,7,7
26,SONORA,mujer,53,0,2,2
26,SONORA,hombre,52,7,2,7
26,SONORA,mujer,37,0,7,7
26,SONORA,mujer,46,0,7,7
26,SONORA,mujer,62,0,7,5
26,SONORA,hombre,63,0,0,2
26,SONORA,hombre,62,0,2,3
26,SONORA,mujer,24,0,4,7
26,SONORA,mujer,45,0,7,0
26,SONORA,mujer,42,7,0,7
26,SONORA,hombre,50,4,0,4
26,SONORA,hombre,66,0,0,2
26,SONORA,hombre,48,0,6,7
26,SONORA,mujer,45,0,0,7
26,SONORA,hombre,30,0,7,7
26,SONORA,mujer,35,0,7,0
26,SONORA,mujer,64,0,7,7
26,SONORA,mujer,64,0,1,0
26,SONORA,mujer,22,0,7,3
26,SONORA,mujer,31,0,7,2
26,SONORA,hombre,23,4,0,0
26,SONORA,hombre,36,2,2,2
26,SONORA,mujer,47,0,7,7
26,SONORA,mujer,59,0,0,6
26,SONORA,mujer,26,0,0,1
26,SONORA,hombre,56,0,7,2
26,SONORA,hombre,51,7,3,7
26,SONORA,hombre,59,6,0,0
26,SONORA,mujer,39,0,7,7
26,SONORA,mujer,64,0,7,0
26,SONORA,mujer,60,0,7,4
26,SONORA,hombre,33,0,0,3
26,SONORA,mujer,35,0,7,7
26,SONORA,mujer,34,0,0,7
26,SONORA,mujer,65,0,7,0
26,SONORA,mujer,29,3,3,4
26,SONORA,hombre,33,7,7,7
26,SONORA,hombre,50,0,7,7
26,SONORA,mujer,52,0,7,7
26,SONORA,mujer,26,1,4,0
26,SONORA,mujer,26,0,0,0
26,SONORA,mujer,59,1,7,3
26,SONORA,hombre,31,3,7,0
26,SONORA,hombre,40,4,0,3
26,SONORA,hombre,44,0,7,7
26,SONORA,mujer,40,0,4,0
26,SONORA,mujer,54,0,7,7
26,SONORA,mujer,30,0,5,3
26,SONORA,hombre,50,0,7,7
26,SONORA,hombre,39,0,7,7
26,SONORA,mujer,56,0,3,0
26,SONORA,hombre,65,0,0,7
26,SONORA,hombre,44,0,7,7
26,SONORA,mujer,63,2,0,3
26,SONORA,mujer,47,0,3,7
26,SONORA,mujer,60,7,7,7
26,SONORA,mujer,39,6,7,7
26,SONORA,hombre,43,3,0,7
26,SONORA,mujer,41,4,7,0
26,SONORA,hombre,38,0,7,1
26,SONORA,mujer,44,1,3,2
26,SONORA,mujer,63,0,7,7
26,SONORA,mujer,23,4,2,0
26,SONORA,mujer,61,0,7,7
26,SONORA,mujer,66,0,7,7
26,SONORA,hombre,45,0,7,7
26,SONORA,hombre,60,0,7,6
26,SONORA,mujer,58,0,0,0
26,SONORA,mujer,43,0,7,7
26,SONORA,hombre,50,0,0,7
26,SONORA,mujer,38,0,7,7
26,SONORA,mujer,26,0,4,5
26,SONORA,mujer,59,3,7,7
26,SONORA,hombre,29,7,7,7
26,SONORA,hombre,53,7,7,7
26,SONORA,mujer,60,0,7,7
26,SONORA,hombre,28,7,3,7
26,SONORA,mujer,35,5,7,5
26,SONORA,hombre,28,3,2,3
26,SONORA,mujer,30,0,7,5
26,SONORA,mujer,25,1,7,7
26,SONORA,hombre,41,0,7,5
26,SONORA,mujer,55,0,1,0
26,SONORA,mujer,65,0,7,7
26,SONORA,hombre,55,5,2,5
26,SONORA,mujer,32,0,7,7
26,SONORA,mujer,51,0,7,7
26,SONORA,mujer,56,0,7,7
26,SONORA,mujer,37,0,5,0
26,SONORA,mujer,31,0,7,7
26,SONORA,hombre,46,0,7,7
26,SONORA,mujer,57,7,0,5
26,SONORA,mujer,45,0,7,7
26,SONORA,hombre,34,1,2,0
26,SONORA,mujer,25,2,0,7
26,SONORA,hombre,36,2,2,1
26,SONORA,mujer,30,2,4,3
26,SONORA,hombre,30,7,7,0
26,SONORA,mujer,50,0,7,7
26,SONORA,mujer,38,2,7,7
26,SONORA,hombre,23,3,7,7
26,SONORA,mujer,55,0,7,1
26,SONORA,mujer,65,0,7,7
26,SONORA,mujer,27,1,7,7
26,SONORA,mujer,51,0,7,7
26,SONORA,hombre,59,0,6,6
26,SONORA,mujer,39,0,3,0
26,SONORA,mujer,36,0,7,7
26,SONORA,hombre,40,0,4,0
26,SONORA,mujer,40,2,7,5
26,SONORA,hombre,30,7,0,7
26,SONORA,hombre,28,3,7,7
26,SONORA,mujer,28,0,7,0
26,SONORA,mujer,29,0,5,0
26,SONORA,mujer,30,0,7,7
26,SONORA,mujer,56,0,3,4
26,SONORA,mujer,22,0,7,7
26,SONORA,hombre,26,7,0,7
26,SONORA,mujer,29,0,7,7
26,SONORA,mujer,24,7,1,5
26,SONORA,hombre,36,2,4,7
26,SONORA,mujer,48,0,6,7
26,SONORA,hombre,45,0,7,7
26,SONORA,mujer,37,0,0,7
26,SONORA,mujer,31,3,7,7
26,SONORA,mujer,23,0,7,3
26,SONORA,mujer,29,1,7,7
26,SONORA,hombre,24,0,1,7
26,SONORA,mujer,32,0,7,7
26,SONORA,hombre,36,0,7,7
26,SONORA,hombre,38,7,4,7
26,SONORA,hombre,55,0,0,0
26,SONORA,mujer,22,0,3,1
26,SONORA,mujer,27,2,3,7
26,SONORA,mujer,24,7,7,7
26,SONORA,mujer,38,7,7,7
26,SONORA,mujer,21,3,7,7
26,SONORA,mujer,42,7,0,0
26,SONORA,mujer,35,7,7,7
26,SONORA,mujer,64,0,7,4
26,SONORA,hombre,69,2,0,7
26,SONORA,hombre,28,3,4,7
26,SONORA,mujer,42,0,7,7
26,SONORA,mujer,40,7,7,3
26,SONORA,mujer,55,0,3,7
26,SONORA,mujer,50,0,7,7
26,SONORA,mujer,40,0,7,0
26,SONORA,mujer,51,0,1,2
26,SONORA,mujer,39,0,7,2
26,SONORA,hombre,41,0,3,7
26,SONORA,hombre,62,0,2,5
26,SONORA,hombre,33,7,3,7
26,SONORA,hombre,55,0,7,7
26,SONORA,mujer,30,0,3,7
26,SONORA,hombre,24,7,7,7
26,SONORA,mujer,56,0,7,7
26,SONORA,hombre,42,7,7,4
26,SONORA,mujer,28,4,6,4
26,SONORA,mujer,34,3,3,7
26,SONORA,mujer,38,0,2,0
26,SONORA,mujer,25,3,7,7
26,SONORA,mujer,26,0,1,5
26,SONORA,mujer,42,0,7,7
26,SONORA,mujer,25,0,1,0
26,SONORA,mujer,35,0,5,2
26,SONORA,mujer,26,5,7,7
26,SONORA,mujer,38,4,4,7
27,TABASCO,mujer,54,0,0,0
27,TABASCO,hombre,66,0,0,0
27,TABASCO,mujer,61,0,0,7
27,TABASCO,mujer,32,0,7,7
27,TABASCO,mujer,57,0,5,7
27,TABASCO,mujer,44,0,7,7
27,TABASCO,hombre,56,7,7,7
27,TABASCO,hombre,28,2,2,1
27,TABASCO,hombre,65,4,7,7
27,TABASCO,mujer,56,0,7,0
27,TABASCO,hombre,23,3,0,7
27,TABASCO,mujer,50,0,0,7
27,TABASCO,mujer,36,0,7,2
27,TABASCO,mujer,26,0,0,1
27,TABASCO,mujer,24,0,7,7
27,TABASCO,hombre,69,2,0,7
27,TABASCO,mujer,34,0,7,2
27,TABASCO,hombre,35,0,0,0
27,TABASCO,mujer,50,0,3,0
27,TABASCO,hombre,41,7,7,7
27,TABASCO,hombre,39,7,7,7
27,TABASCO,hombre,26,4,0,2
27,TABASCO,mujer,23,0,0,0
27,TABASCO,mujer,40,0,7,7
27,TABASCO,hombre,29,6,6,7
27,TABASCO,mujer,39,0,7,0
27,TABASCO,hombre,26,3,3,7
27,TABASCO,mujer,32,0,5,3
27,TABASCO,mujer,49,0,7,7
27,TABASCO,mujer,30,0,0,1
27,TABASCO,hombre,41,5,0,5
27,TABASCO,mujer,35,0,2,2
27,TABASCO,mujer,23,2,7,3
27,TABASCO,mujer,30,2,7,0
27,TABASCO,hombre,20,2,3,5
27,TABASCO,mujer,39,0,1,3
27,TABASCO,mujer,21,0,6,7
27,TABASCO,mujer,34,0,0,7
27,TABASCO,mujer,55,0,7,7
27,TABASCO,mujer,54,0,7,7
27,TABASCO,mujer,38,0,7,7
27,TABASCO,mujer,40,2,7,1
27,TABASCO,hombre,58,0,5,7
27,TABASCO,mujer,36,0,7,5
27,TABASCO,hombre,43,2,3,7
27,TABASCO,mujer,51,0,5,7
27,TABASCO,hombre,61,7,6,4
27,TABASCO,mujer,54,0,7,7
27,TABASCO,mujer,31,0,7,7
27,TABASCO,mujer,31,7,7,7
27,TABASCO,hombre,63,0,3,5
27,TABASCO,mujer,62,0,7,0
27,TABASCO,mujer,48,0,7,4
27,TABASCO,mujer,67,0,7,7
27,TABASCO,mujer,36,0,7,6
27,TABASCO,mujer,52,0,7,0
27,TABASCO,mujer,57,0,7,7
27,TABASCO,mujer,55,0,7,3
27,TABASCO,mujer,40,0,7,0
27,TABASCO,mujer,29,0,7,7
27,TABASCO,mujer,69,0,7,0
27,TABASCO,mujer,39,0,7,1
27,TABASCO,mujer,55,0,1,7
27,TABASCO,mujer,50,0,7,7
27,TABASCO,mujer,58,7,7,7
27,TABASCO,hombre,57,7,7,7
27,TABASCO,hombre,28,7,0,7
27,TABASCO,hombre,46,5,7,0
27,TABASCO,hombre,56,7,7,0
27,TABASCO,mujer,55,1,7,3
27,TABASCO,mujer,60,0,3,7
27,TABASCO,hombre,35,7,0,6
27,TABASCO,mujer,67,0,7,0
27,TABASCO,mujer,42,0,7,7
27,TABASCO,mujer,33,1,3,7
27,TABASCO,hombre,34,7,7,7
27,TABASCO,mujer,60,0,7,0
27,TABASCO,hombre,28,6,1,7
27,TABASCO,mujer,38,6,7,7
27,TABASCO,hombre,34,0,5,7
27,TABASCO,mujer,63,0,6,7
27,TABASCO,mujer,39,3,3,7
27,TABASCO,mujer,36,0,7,2
27,TABASCO,mujer,58,0,7,2
27,TABASCO,hombre,25,2,1,6
27,TABASCO,mujer,26,0,7,0
27,TABASCO,hombre,61,0,0,7
27,TABASCO,mujer,42,0,7,7
27,TABASCO,hombre,25,6,3,0
27,TABASCO,hombre,56,0,2,1
27,TABASCO,hombre,57,5,2,0
27,TABASCO,hombre,49,0,3,7
27,TABASCO,mujer,24,0,7,1
27,TABASCO,mujer,29,0,7,7
27,TABASCO,mujer,29,0,7,5
27,TABASCO,mujer,40,0,7,2
27,TABASCO,hombre,44,0,3,7
27,TABASCO,hombre,45,7,1,7
27,TABASCO,mujer,40,1,7,5
27,TABASCO,mujer,59,6,6,0
27,TABASCO,hombre,46,0,0,0
27,TABASCO,hombre,56,6,7,2
27,TABASCO,mujer,44,1,7,7
27,TABASCO,mujer,32,1,7,7
27,TABASCO,mujer,39,0,7,2
27,TABASCO,hombre,68,0,3,7
27,TABASCO,hombre,59,4,0,7
27,TABASCO,mujer,29,0,2,0
27,TABASCO,mujer,20,0,0,3
27,TABASCO,mujer,41,0,7,7
27,TABASCO,mujer,49,0,1,7
27,TABASCO,mujer,36,4,7,7
27,TABASCO,hombre,54,5,6,5
27,TABASCO,mujer,55,0,0,7
27,TABASCO,mujer,49,0,7,5
27,TABASCO,hombre,40,6,6,0
27,TABASCO,hombre,25,2,7,7
27,TABASCO,mujer,33,0,7,4
27,TABASCO,hombre,35,7,0,7
27,TABASCO,hombre,29,7,0,5
27,TABASCO,hombre,20,7,0,7
27,TABASCO,hombre,30,7,0,4
27,TABASCO,mujer,42,0,2,0
27,TABASCO,mujer,25,0,6,3
27,TABASCO,mujer,46,0,7,7
27,TABASCO,mujer,34,0,7,7
27,TABASCO,mujer,42,0,7,3
27,TABASCO,mujer,40,2,7,7
27,TABASCO,mujer,27,0,7,7
27,TABASCO,mujer,46,0,7,4
27,TABASCO,mujer,36,0,2,7
27,TABASCO,mujer,23,0,7,2
27,TABASCO,mujer,47,0,7,2
27,TABASCO,mujer,24,0,7,0
27,TABASCO,mujer,28,3,5,7
27,TABASCO,hombre,23,1,6,0
27,TABASCO,mujer,27,4,4,7
27,TABASCO,hombre,33,2,2,7
27,TABASCO,hombre,60,0,3,7
27,TABASCO,mujer,24,0,3,3
27,TABASCO,mujer,28,0,4,1
27,TABASCO,mujer,30,0,7,7
27,TABASCO,mujer,23,3,7,3
27,TABASCO,mujer,41,1,0,7
27,TABASCO,mujer,25,0,7,3
27,TABASCO,mujer,30,0,7,7
27,TABASCO,mujer,40,0,7,7
27,TABASCO,mujer,37,3,7,0
27,TABASCO,mujer,45,5,7,7
27,TABASCO,hombre,36,0,2,1
27,TABASCO,mujer,28,0,7,5
27,TABASCO,mujer,60,0,3,7
27,TABASCO,hombre,35,0,5,6
27,TABASCO,mujer,36,0,7,5
27,TABASCO,mujer,56,0,7,7
27,TABASCO,mujer,24,2,3,3
27,TABASCO,mujer,32,0,7,7
27,TABASCO,mujer,40,0,3,7
27,TABASCO,mujer,31,0,7,3
27,TABASCO,mujer,27,0,7,7
27,TABASCO,mujer,44,3,7,7
27,TABASCO,mujer,43,0,2,7
27,TABASCO,hombre,48,0,0,1
27,TABASCO,hombre,30,7,1,4
27,TABASCO,mujer,23,2,7,7
27,TABASCO,mujer,37,0,7,7
27,TABASCO,mujer,29,0,7,2
27,TABASCO,hombre,26,0,0,1
27,TABASCO,hombre,23,2,0,0
27,TABASCO,mujer,48,0,7,7
27,TABASCO,mujer,37,0,7,3
27,TABASCO,mujer,33,4,7,4
27,TABASCO,mujer,27,0,3,5
27,TABASCO,mujer,26,0,7,5
27,TABASCO,hombre,31,5,2,5
27,TABASCO,hombre,29,6,7,7
27,TABASCO,mujer,26,0,1,7
27,TABASCO,hombre,22,5,3,7
28,TAMAULIPAS,mujer,50,0,0,0
28,TAMAULIPAS,mujer,65,0,0,0
28,TAMAULIPAS,mujer,68,1,7,1
28,TAMAULIPAS,hombre,60,7,1,0
28,TAMAULIPAS,hombre,55,0,1,2
28,TAMAULIPAS,mujer,59,0,1,0
28,TAMAULIPAS,mujer,41,0,2,2
28,TAMAULIPAS,hombre,54,0,0,1
28,TAMAULIPAS,mujer,46,3,7,7
28,TAMAULIPAS,mujer,36,2,7,3
28,TAMAULIPAS,mujer,43,0,7,7
28,TAMAULIPAS,mujer,39,0,4,5
28,TAMAULIPAS,mujer,60,0,2,2
28,TAMAULIPAS,mujer,59,0,0,0
28,TAMAULIPAS,mujer,35,0,7,0
28,TAMAULIPAS,mujer,42,2,2,7
28,TAMAULIPAS,mujer,42,0,4,7
28,TAMAULIPAS,hombre,37,7,0,7
28,TAMAULIPAS,mujer,42,0,7,3
28,TAMAULIPAS,hombre,42,6,2,4
28,TAMAULIPAS,mujer,47,2,4,7
28,TAMAULIPAS,mujer,44,0,0,0
28,TAMAULIPAS,mujer,50,7,1,3
28,TAMAULIPAS,mujer,46,2,7,7
28,TAMAULIPAS,hombre,62,0,2,7
