CLAVE_ENTIDAD,ENTIDAD,SEXO,EDAD,DIAS_ACTIVIDAD_FISICA_VIGOROSA_EN_7_ULTIMOS_DIAS,DIAS_ACTIVIDAD_FISICA_MODERADA_EN_7_ULTIMOS_DIAS,DIAS_10_MIN_CAMINAR_EN_7_ULTIMOS_DIAS
21,PUEBLA,hombre,30,6,3,7
21,PUEBLA,mujer,60,7,7,1
21,PUEBLA,mujer,38,1,7,0
21,PUEBLA,mujer,57,0,7,2
21,PUEBLA,mujer,38,0,7,7
21,PUEBLA,hombre,31,5,2,7
21,PUEBLA,hombre,24,3,5,7
21,PUEBLA,mujer,30,0,2,7
21,PUEBLA,hombre,69,0,0,7
21,PUEBLA,mujer,27,3,7,7
22,QUERÉTARO,hombre,29,7,4,5
22,QUERÉTARO,hombre,29,0,5,7
22,QUERÉTARO,mujer,27,0,0,7
22,QUERÉTARO,hombre,62,0,7,7
22,QUERÉTARO,mujer,19,0,5,7
22,QUERÉTARO,hombre,37,7,7,7
22,QUERÉTARO,mujer,17,2,0,0
22,QUERÉTARO,hombre,42,7,0,7
22,QUERÉTARO,mujer,28,0,6,7
22,QUERÉTARO,mujer,55,0,2,6
22,QUERÉTARO,hombre,37,3,7,7
22,QUERÉTARO,hombre,18,7,7,7
22,QUERÉTARO,mujer,58,0,2,6
22,QUERÉTARO,mujer,23,0,2,5
22,QUERÉTARO,mujer,16,1,7,5
22,QUERÉTARO,mujer,39,0,7,5
22,QUERÉTARO,mujer,34,2,1,7
22,QUERÉTARO,mujer,29,0,4,4
22,QUERÉTARO,mujer,45,3,3,3
22,QUERÉTARO,hombre,54,3,6,7
22,QUERÉTARO,mujer,23,0,5,1
22,QUERÉTARO,hombre,54,6,6,6
22,QUERÉTARO,mujer,17,2,1,7
22,QUERÉTARO,mujer,48,0,1,7
22,QUERÉTARO,hombre,45,3,7,3
22,QUERÉTARO,hombre,18,7,4,4
22,QUERÉTARO,hombre,67,0,7,7
22,QUERÉTARO,hombre,25,0,7,1
22,QUERÉTARO,mujer,50,0,7,5
22,QUERÉTARO,hombre,41,5,1,7
22,QUERÉTARO,mujer,45,0,1,7
22,QUERÉTARO,mujer,55,1,7,3
22,QUERÉTARO,mujer,23,0,7,3
22,QUERÉTARO,mujer,33,5,7,0
22,QUERÉTARO,hombre,57,0,0,1
22,QUERÉTARO,hombre,15,2,2,2
22,QUERÉTARO,mujer,48,7,7,7
22,QUERÉTARO,mujer,35,0,7,7
22,QUERÉTARO,mujer,24,0,7,7
22,QUERÉTARO,mujer,64,0,2,7
22,QUERÉTARO,mujer,32,1,3,1
22,QUERÉTARO,hombre,66,7,3,7
22,QUERÉTARO,hombre,61,0,5,1
22,QUERÉTARO,mujer,40,0,5,3
22,QUERÉTARO,hombre,17,0,3,0
22,QUERÉTARO,hombre,60,2,7,0
22,QUERÉTARO,mujer,37,2,7,7
22,QUERÉTARO,hombre,42,5,5,7
22,QUERÉTARO,hombre,64,3,0,3
22,QUERÉTARO,mujer,48,4,6,7
22,QUERÉTARO,mujer,41,5,7,1
22,QUERÉTARO,hombre,47,1,5,7
22,QUERÉTARO,mujer,15,5,3,2
22,QUERÉTARO,hombre,37,7,6,6
22,QUERÉTARO,hombre,25,3,7,7
22,QUERÉTARO,hombre,32,0,7,7
22,QUERÉTARO,hombre,25,0,1,7
22,QUERÉTARO,hombre,34,7,2,7
22,QUERÉTARO,mujer,39,2,5,7
22,QUERÉTARO,hombre,19,1,3,5
22,QUERÉTARO,mujer,36,0,7,7
22,QUERÉTARO,mujer,33,5,5,5
22,QUERÉTARO,mujer,45,0,7,7
22,QUERÉTARO,mujer,17,3,0,0
22,QUERÉTARO,mujer,23,0,7,7
22,QUERÉTARO,hombre,19,5,3,3
22,QUERÉTARO,mujer,56,0,7,3
22,QUERÉTARO,hombre,23,0,3,3
22,QUERÉTARO,mujer,33,0,7,6
22,QUERÉTARO,hombre,15,0,1,0
22,QUERÉTARO,hombre,58,0,3,3
22,QUERÉTARO,hombre,33,0,7,7
22,QUERÉTARO,hombre,34,4,5,7
22,QUERÉTARO,mujer,47,0,2,5
22,QUERÉTARO,hombre,46,3,2,5
22,QUERÉTARO,hombre,17,7,7,7
22,QUERÉTARO,mujer,42,0,4,7
22,QUERÉTARO,mujer,16,0,2,7
22,QUERÉTARO,hombre,45,0,5,7
22,QUERÉTARO,hombre,19,5,4,6
22,QUERÉTARO,hombre,41,0,6,7
22,QUERÉTARO,hombre,37,0,0,7
22,QUERÉTARO,hombre,22,0,2,3
22,QUERÉTARO,hombre,69,3,6,7
22,QUERÉTARO,hombre,50,0,6,7
24,SAN LUIS POTOSÍ,hombre,50,0,3,4
24,SAN LUIS POTOSÍ,hombre,24,0,1,7
24,SAN LUIS POTOSÍ,hombre,37,6,6,7
24,SAN LUIS POTOSÍ,hombre,45,1,4,4
24,SAN LUIS POTOSÍ,hombre,16,7,3,7
24,SAN LUIS POTOSÍ,mujer,54,0,3,5
24,SAN LUIS POTOSÍ,mujer,39,0,7,0
24,SAN LUIS POTOSÍ,hombre,19,7,7,7
24,SAN LUIS POTOSÍ,mujer,43,0,2,7
24,SAN LUIS POTOSÍ,hombre,19,0,1,1
24,SAN LUIS POTOSÍ,hombre,39,0,1,6
24,SAN LUIS POTOSÍ,mujer,24,3,2,7
24,SAN LUIS POTOSÍ,hombre,16,1,7,0
24,SAN LUIS POTOSÍ,hombre,38,0,4,6
24,SAN LUIS POTOSÍ,mujer,58,0,0,0
24,SAN LUIS POTOSÍ,hombre,60,7,3,4
24,SAN LUIS POTOSÍ,mujer,47,0,0,7
24,SAN LUIS POTOSÍ,mujer,15,2,0,5
24,SAN LUIS POTOSÍ,mujer,29,0,3,7
24,SAN LUIS POTOSÍ,mujer,55,0,3,0
24,SAN LUIS POTOSÍ,hombre,39,0,0,7
24,SAN LUIS POTOSÍ,mujer,17,0,1,6
24,SAN LUIS POTOSÍ,mujer,32,0,5,3
24,SAN LUIS POTOSÍ,hombre,43,0,7,7
24,SAN LUIS POTOSÍ,hombre,44,0,4,7
24,SAN LUIS POTOSÍ,mujer,18,0,1,1
24,SAN LUIS POTOSÍ,hombre,31,6,2,7
24,SAN LUIS POTOSÍ,mujer,59,0,0,6
24,SAN LUIS POTOSÍ,mujer,18,4,6,6
24,SAN LUIS POTOSÍ,mujer,29,2,3,7
24,SAN LUIS POTOSÍ,mujer,23,0,6,2
24,SAN LUIS POTOSÍ,hombre,23,3,5,7
24,SAN LUIS POTOSÍ,mujer,31,0,1,0
24,SAN LUIS POTOSÍ,mujer,40,4,7,3
24,SAN LUIS POTOSÍ,hombre,20,6,0,0
24,SAN LUIS POTOSÍ,hombre,17,0,6,6
24,SAN LUIS POTOSÍ,mujer,58,0,6,3
24,SAN LUIS POTOSÍ,hombre,68,0,0,5
24,SAN LUIS POTOSÍ,mujer,30,0,6,2
24,SAN LUIS POTOSÍ,hombre,62,0,0,6
24,SAN LUIS POTOSÍ,mujer,49,4,0,4
24,SAN LUIS POTOSÍ,mujer,18,0,1,0
24,SAN LUIS POTOSÍ,hombre,20,5,6,2
24,SAN LUIS POTOSÍ,hombre,63,0,7,7
24,SAN LUIS POTOSÍ,mujer,57,0,0,4
24,SAN LUIS POTOSÍ,hombre,40,0,1,3
24,SAN LUIS POTOSÍ,hombre,17,2,0,1
24,SAN LUIS POTOSÍ,hombre,33,1,1,3
24,SAN LUIS POTOSÍ,hombre,48,0,0,7
24,SAN LUIS POTOSÍ,mujer,28,3,1,4
24,SAN LUIS POTOSÍ,mujer,37,0,2,6
24,SAN LUIS POTOSÍ,mujer,15,0,0,5
24,SAN LUIS POTOSÍ,mujer,35,0,7,7
24,SAN LUIS POTOSÍ,hombre,41,0,1,7
24,SAN LUIS POTOSÍ,mujer,43,0,3,7
24,SAN LUIS POTOSÍ,hombre,17,5,7,7
24,SAN LUIS POTOSÍ,mujer,27,7,0,5
24,SAN LUIS POTOSÍ,mujer,36,0,0,1
24,SAN LUIS POTOSÍ,hombre,19,0,0,7
24,SAN LUIS POTOSÍ,hombre,22,0,6,7
24,SAN LUIS POTOSÍ,mujer,66,0,2,0
24,SAN LUIS POTOSÍ,hombre,40,7,7,3
24,SAN LUIS POTOSÍ,hombre,38,0,0,7
24,SAN LUIS POTOSÍ,hombre,49,3,0,3
24,SAN LUIS POTOSÍ,hombre,22,3,4,3
24,SAN LUIS POTOSÍ,mujer,30,0,5,7
24,SAN LUIS POTOSÍ,mujer,19,0,7,3
24,SAN LUIS POTOSÍ,mujer,24,0,0,7
24,SAN LUIS POTOSÍ,mujer,44,0,4,7
24,SAN LUIS POTOSÍ,hombre,66,0,0,3
24,SAN LUIS POTOSÍ,mujer,37,0,3,2
24,SAN LUIS POTOSÍ,mujer,36,0,0,1
24,SAN LUIS POTOSÍ,mujer,15,0,2,2
24,SAN LUIS POTOSÍ,mujer,33,0,0,7
24,SAN LUIS POTOSÍ,mujer,49,0,0,2
24,SAN LUIS POTOSÍ,hombre,17,3,2,7
24,SAN LUIS POTOSÍ,hombre,56,0,0,2
24,SAN LUIS POTOSÍ,mujer,61,0,0,1
24,SAN LUIS POTOSÍ,mujer,25,0,1,3
24,SAN LUIS POTOSÍ,hombre,51,0,7,4
24,SAN LUIS POTOSÍ,hombre,58,0,0,7
24,SAN LUIS POTOSÍ,hombre,31,7,7,7
24,SAN LUIS POTOSÍ,hombre,15,0,5,4
24,SAN LUIS POTOSÍ,hombre,24,2,0,2
24,SAN LUIS POTOSÍ,hombre,26,2,5,2
24,SAN LUIS POTOSÍ,mujer,27,0,2,5
24,SAN LUIS POTOSÍ,mujer,16,1,1,4
20,OAXACA,hombre,36,0,3,6
20,OAXACA,mujer,43,0,0,3
20,OAXACA,mujer,16,5,5,0
20,OAXACA,hombre,63,0,7,5
20,OAXACA,hombre,41,0,0,2
20,OAXACA,mujer,24,0,0,0
20,OAXACA,mujer,25,0,7,2
20,OAXACA,mujer,67,0,7,2
20,OAXACA,hombre,30,0,1,7
20,OAXACA,mujer,57,0,7,7
20,OAXACA,mujer,19,2,2,2
20,OAXACA,mujer,21,0,1,4
20,OAXACA,mujer,41,0,0,7
20,OAXACA,mujer,39,2,7,7
20,OAXACA,mujer,19,0,0,7
20,OAXACA,mujer,66,0,0,7
20,OAXACA,mujer,37,0,3,4
20,OAXACA,hombre,61,0,0,1
20,OAXACA,hombre,29,6,0,7
20,OAXACA,mujer,15,2,7,7
20,OAXACA,hombre,19,0,6,7
20,OAXACA,mujer,37,0,0,7
20,OAXACA,mujer,55,0,2,7
20,OAXACA,hombre,16,2,3,5
20,OAXACA,hombre,47,0,2,3
20,OAXACA,mujer,45,0,7,7
20,OAXACA,mujer,19,3,4,2
20,OAXACA,hombre,50,0,2,1
20,OAXACA,mujer,18,0,4,3
20,OAXACA,hombre,36,2,6,6
20,OAXACA,mujer,50,0,7,7
20,OAXACA,hombre,19,4,2,7
20,OAXACA,mujer,29,0,0,4
20,OAXACA,mujer,47,0,7,7
20,OAXACA,hombre,18,2,2,7
20,OAXACA,mujer,33,0,7,5
20,OAXACA,mujer,46,0,4,5
20,OAXACA,hombre,15,0,3,7
20,OAXACA,mujer,53,0,7,7
20,OAXACA,mujer,46,0,0,2
20,OAXACA,mujer,26,0,1,1
20,OAXACA,hombre,17,7,0,3
20,OAXACA,mujer,54,1,1,7
20,OAXACA,mujer,41,0,3,7
20,OAXACA,mujer,39,4,7,4
20,OAXACA,mujer,18,7,5,7
20,OAXACA,hombre,24,6,6,7
20,OAXACA,hombre,44,0,0,5
20,OAXACA,mujer,15,0,5,7
20,OAXACA,hombre,39,2,3,7
20,OAXACA,hombre,36,0,0,2
20,OAXACA,mujer,24,6,6,7
20,OAXACA,hombre,53,7,7,7
20,OAXACA,hombre,17,7,7,7
20,OAXACA,mujer,49,0,1,7
20,OAXACA,mujer,44,0,7,0
20,OAXACA,mujer,17,0,4,0
20,OAXACA,hombre,23,7,7,7
20,OAXACA,mujer,40,0,1,1
20,OAXACA,mujer,32,3,2,2
20,OAXACA,mujer,15,1,5,6
20,OAXACA,mujer,18,0,5,7
20,OAXACA,mujer,30,0,7,7
20,OAXACA,hombre,17,4,3,7
20,OAXACA,hombre,67,0,1,7
20,OAXACA,mujer,51,0,7,7
20,OAXACA,mujer,37,7,7,7
20,OAXACA,hombre,18,2,1,7
20,OAXACA,mujer,38,0,7,7
20,OAXACA,mujer,55,0,0,0
20,OAXACA,hombre,48,5,3,3
20,OAXACA,hombre,17,2,0,3
20,OAXACA,hombre,40,0,7,7
20,OAXACA,mujer,32,0,3,0
20,OAXACA,mujer,47,0,7,0
20,OAXACA,mujer,17,0,0,0
20,OAXACA,mujer,34,0,3,7
20,OAXACA,mujer,32,0,2,5
20,OAXACA,hombre,55,0,0,0
20,OAXACA,mujer,16,0,1,7
20,OAXACA,mujer,52,0,4,1
20,OAXACA,hombre,46,3,7,7
20,OAXACA,mujer,27,0,7,7
20,OAXACA,mujer,45,0,0,2
20,OAXACA,hombre,47,0,0,5
20,OAXACA,mujer,30,0,1,7
20,OAXACA,mujer,44,0,0,2
21,PUEBLA,mujer,62,0,7,0
21,PUEBLA,mujer,52,0,7,2
21,PUEBLA,hombre,58,0,2,7
21,PUEBLA,mujer,34,7,2,7
21,PUEBLA,mujer,60,0,0,3
21,PUEBLA,hombre,47,3,3,7
21,PUEBLA,hombre,15,3,no sabe,7
21,PUEBLA,mujer,69,imposibilidad movimiento,0,0
21,PUEBLA,hombre,33,0,0,6
21,PUEBLA,mujer,56,0,1,6
21,PUEBLA,mujer,56,0,3,4
21,PUEBLA,mujer,44,0,7,0
21,PUEBLA,hombre,15,0,7,7
21,PUEBLA,mujer,24,0,7,7
21,PUEBLA,mujer,22,0,4,7
21,PUEBLA,hombre,32,0,3,3
21,PUEBLA,mujer,37,7,7,7
21,PUEBLA,hombre,15,4,6,7
21,PUEBLA,hombre,31,0,3,7
21,PUEBLA,mujer,37,0,7,7
21,PUEBLA,mujer,30,0,0,5
21,PUEBLA,hombre,59,0,7,7
21,PUEBLA,hombre,32,2,7,7
21,PUEBLA,mujer,16,0,2,7
21,PUEBLA,hombre,28,7,7,4
21,PUEBLA,mujer,26,0,7,5
21,PUEBLA,mujer,36,0,3,7
21,PUEBLA,hombre,54,7,7,7
21,PUEBLA,hombre,19,1,2,4
21,PUEBLA,mujer,40,2,7,7
21,PUEBLA,hombre,44,6,7,7
21,PUEBLA,mujer,39,0,0,7
21,PUEBLA,hombre,16,4,5,4
21,PUEBLA,mujer,37,0,0,7
21,PUEBLA,mujer,36,1,0,0
21,PUEBLA,mujer,19,0,3,0
21,PUEBLA,hombre,39,6,1,7
21,PUEBLA,mujer,18,0,0,3
21,PUEBLA,mujer,32,0,0,0
21,PUEBLA,mujer,29,0,1,4
21,PUEBLA,hombre,40,1,4,7
21,PUEBLA,mujer,50,0,0,2
21,PUEBLA,mujer,15,3,1,3
21,PUEBLA,mujer,54,0,0,7
21,PUEBLA,hombre,26,6,1,7
21,PUEBLA,mujer,21,0,0,7
21,PUEBLA,mujer,19,0,2,4
21,PUEBLA,mujer,33,0,7,7
21,PUEBLA,mujer,63,0,0,7
21,PUEBLA,mujer,63,0,7,7
21,PUEBLA,hombre,62,3,5,7
21,PUEBLA,hombre,18,3,7,7
21,PUEBLA,hombre,22,3,7,7
21,PUEBLA,mujer,24,1,7,5
21,PUEBLA,hombre,21,0,5,7
21,PUEBLA,mujer,18,0,0,7
21,PUEBLA,mujer,68,0,0,1
21,PUEBLA,mujer,16,3,0,7
21,PUEBLA,mujer,52,0,5,0
21,PUEBLA,mujer,21,2,7,7
21,PUEBLA,hombre,35,0,0,0
21,PUEBLA,hombre,50,0,2,7
21,PUEBLA,mujer,19,5,3,7
21,PUEBLA,hombre,50,7,7,7
21,PUEBLA,mujer,15,5,5,5
21,PUEBLA,hombre,60,7,2,5
21,PUEBLA,mujer,62,0,7,7
21,PUEBLA,mujer,19,0,1,7
21,PUEBLA,mujer,28,1,4,0
21,PUEBLA,mujer,21,2,2,7
21,PUEBLA,hombre,18,5,7,7
21,PUEBLA,mujer,34,0,0,6
21,PUEBLA,hombre,15,2,2,5
21,PUEBLA,hombre,35,6,0,6
21,PUEBLA,mujer,30,7,1,7
21,PUEBLA,hombre,40,0,0,7
21,PUEBLA,mujer,47,0,7,7
21,PUEBLA,mujer,15,2,7,7
21,PUEBLA,hombre,22,0,1,2
21,PUEBLA,hombre,24,6,0,6
21,PUEBLA,mujer,54,1,6,7
21,PUEBLA,hombre,34,3,4,7
21,PUEBLA,hombre,22,2,1,7
21,PUEBLA,mujer,16,0,0,0
21,PUEBLA,hombre,31,1,0,7
21,PUEBLA,mujer,61,0,0,0
21,PUEBLA,hombre,43,1,4,7
22,QUERÉTARO,mujer,43,0,7,6
22,QUERÉTARO,hombre,53,0,7,3
22,QUERÉTARO,mujer,27,0,7,7
22,QUERÉTARO,hombre,43,6,6,6
22,QUERÉTARO,hombre,19,7,7,7
22,QUERÉTARO,hombre,50,2,4,7
22,QUERÉTARO,mujer,41,0,0,0
22,QUERÉTARO,mujer,39,2,7,7
22,QUERÉTARO,hombre,41,3,6,6
22,QUERÉTARO,hombre,27,0,7,7
22,QUERÉTARO,mujer,42,2,3,7
22,QUERÉTARO,mujer,33,3,7,7
23,QUINTANA ROO,hombre,53,1,0,0
23,QUINTANA ROO,hombre,58,0,2,4
23,QUINTANA ROO,mujer,31,0,0,0
23,QUINTANA ROO,hombre,51,3,0,2
23,QUINTANA ROO,mujer,51,0,0,3
23,QUINTANA ROO,mujer,21,0,0,7
23,QUINTANA ROO,mujer,18,0,0,3
23,QUINTANA ROO,mujer,43,0,0,3
23,QUINTANA ROO,mujer,16,3,3,7
23,QUINTANA ROO,hombre,27,1,0,1
23,QUINTANA ROO,hombre,24,6,7,7
23,QUINTANA ROO,mujer,50,7,7,7
23,QUINTANA ROO,mujer,23,2,2,5
23,QUINTANA ROO,hombre,36,1,3,0
23,QUINTANA ROO,mujer,62,0,2,7
23,QUINTANA ROO,hombre,22,0,0,7
23,QUINTANA ROO,mujer,33,7,7,7
23,QUINTANA ROO,mujer,55,0,0,0
23,QUINTANA ROO,mujer,33,0,0,3
23,QUINTANA ROO,mujer,17,0,0,0
23,QUINTANA ROO,mujer,33,4,4,7
23,QUINTANA ROO,mujer,15,0,2,0
23,QUINTANA ROO,mujer,37,0,0,7
23,QUINTANA ROO,mujer,57,2,3,0
23,QUINTANA ROO,mujer,19,4,0,4
23,QUINTANA ROO,hombre,28,2,0,7
23,QUINTANA ROO,mujer,33,0,0,0
23,QUINTANA ROO,hombre,24,5,2,0
23,QUINTANA ROO,hombre,59,0,0,7
23,QUINTANA ROO,mujer,49,7,5,7
23,QUINTANA ROO,mujer,22,0,0,3
23,QUINTANA ROO,mujer,30,0,0,6
23,QUINTANA ROO,mujer,69,0,0,7
23,QUINTANA ROO,mujer,24,0,2,7
23,QUINTANA ROO,hombre,54,7,7,1
23,QUINTANA ROO,hombre,47,0,0,2
23,QUINTANA ROO,mujer,24,0,3,0
23,QUINTANA ROO,hombre,32,0,0,7
23,QUINTANA ROO,mujer,43,0,7,7
23,QUINTANA ROO,mujer,15,0,1,7
23,QUINTANA ROO,hombre,25,0,0,5
23,QUINTANA ROO,hombre,55,5,1,7
23,QUINTANA ROO,hombre,57,7,0,0
23,QUINTANA ROO,mujer,22,0,7,0
23,QUINTANA ROO,hombre,24,3,7,7
23,QUINTANA ROO,hombre,16,7,2,7
23,QUINTANA ROO,mujer,45,0,7,2
23,QUINTANA ROO,mujer,17,0,7,0
23,QUINTANA ROO,mujer,43,0,7,7
23,QUINTANA ROO,mujer,35,0,6,6
23,QUINTANA ROO,hombre,53,3,3,7
23,QUINTANA ROO,hombre,18,7,3,5
23,QUINTANA ROO,mujer,65,0,0,0
23,QUINTANA ROO,hombre,19,3,4,5
23,QUINTANA ROO,mujer,53,0,7,0
23,QUINTANA ROO,mujer,42,0,0,6
23,QUINTANA ROO,mujer,58,0,3,3
23,QUINTANA ROO,mujer,30,0,0,7
23,QUINTANA ROO,mujer,15,0,5,7
23,QUINTANA ROO,mujer,60,0,0,7
23,QUINTANA ROO,mujer,64,0,0,7
23,QUINTANA ROO,hombre,55,0,7,7
23,QUINTANA ROO,hombre,36,1,2,5
23,QUINTANA ROO,hombre,42,0,0,3
23,QUINTANA ROO,hombre,19,0,6,7
23,QUINTANA ROO,hombre,25,3,5,7
23,QUINTANA ROO,mujer,41,0,0,6
23,QUINTANA ROO,hombre,37,0,5,7
23,QUINTANA ROO,mujer,24,0,4,0
23,QUINTANA ROO,mujer,16,2,0,7
23,QUINTANA ROO,hombre,26,0,7,3
23,QUINTANA ROO,hombre,20,2,2,4
23,QUINTANA ROO,mujer,42,0,0,7
23,QUINTANA ROO,mujer,43,3,5,2
23,QUINTANA ROO,mujer,40,0,0,7
23,QUINTANA ROO,hombre,45,0,0,7
18,NAYARIT,mujer,44,0,0,6
18,NAYARIT,hombre,30,1,0,2
18,NAYARIT,mujer,34,2,7,7
18,NAYARIT,mujer,63,0,7,0
18,NAYARIT,mujer,53,0,7,7
18,NAYARIT,hombre,69,3,7,7
18,NAYARIT,hombre,55,7,7,7
18,NAYARIT,hombre,68,0,7,7
18,NAYARIT,hombre,52,7,0,7
18,NAYARIT,mujer,30,7,7,7
18,NAYARIT,hombre,47,6,6,2
18,NAYARIT,hombre,43,7,6,7
18,NAYARIT,mujer,41,0,7,7
18,NAYARIT,mujer,34,2,2,6
18,NAYARIT,mujer,30,0,7,7
18,NAYARIT,mujer,43,0,7,7
18,NAYARIT,hombre,18,7,7,7
18,NAYARIT,mujer,51,0,6,5
18,NAYARIT,hombre,61,0,3,3
18,NAYARIT,mujer,22,4,7,0
18,NAYARIT,hombre,39,0,4,2
18,NAYARIT,hombre,16,7,7,0
18,NAYARIT,mujer,49,2,7,0
18,NAYARIT,mujer,19,6,0,1
18,NAYARIT,hombre,41,0,2,7
18,NAYARIT,hombre,30,5,6,7
18,NAYARIT,mujer,58,0,7,7
18,NAYARIT,hombre,55,3,7,3
18,NAYARIT,mujer,51,0,3,0
18,NAYARIT,mujer,38,0,0,0
18,NAYARIT,mujer,43,0,3,5
18,NAYARIT,hombre,17,0,2,5
18,NAYARIT,mujer,21,2,0,5
18,NAYARIT,hombre,22,4,7,7
18,NAYARIT,hombre,34,5,7,7
18,NAYARIT,hombre,33,0,0,6
18,NAYARIT,mujer,30,0,0,0
18,NAYARIT,mujer,48,3,7,7
18,NAYARIT,hombre,57,0,0,6
18,NAYARIT,mujer,39,0,0,0
18,NAYARIT,hombre,43,7,7,0
18,NAYARIT,mujer,20,0,2,5
18,NAYARIT,mujer,33,0,5,7
18,NAYARIT,mujer,61,0,0,7
18,NAYARIT,mujer,19,2,7,3
18,NAYARIT,mujer,53,0,7,7
18,NAYARIT,hombre,54,0,2,2
18,NAYARIT,mujer,15,0,1,5
18,NAYARIT,hombre,67,0,7,6
18,NAYARIT,hombre,17,3,7,5
18,NAYARIT,hombre,22,0,6,3
18,NAYARIT,hombre,41,0,5,7
18,NAYARIT,hombre,16,7,7,2
18,NAYARIT,mujer,56,0,0,0
18,NAYARIT,hombre,50,3,3,4
18,NAYARIT,mujer,34,6,6,0
18,NAYARIT,mujer,54,0,6,2
18,NAYARIT,mujer,30,0,0,5
18,NAYARIT,hombre,23,0,1,1
18,NAYARIT,mujer,41,0,7,7
18,NAYARIT,hombre,43,0,0,7
18,NAYARIT,mujer,42,3,3,5
18,NAYARIT,mujer,55,0,7,2
18,NAYARIT,mujer,50,0,2,6
18,NAYARIT,mujer,58,0,5,2
18,NAYARIT,hombre,20,7,7,3
18,NAYARIT,mujer,19,0,7,2
18,NAYARIT,hombre,37,0,0,1
18,NAYARIT,hombre,16,6,0,2
18,NAYARIT,hombre,45,0,5,7
18,NAYARIT,mujer,68,0,0,1
18,NAYARIT,mujer,39,0,0,7
18,NAYARIT,hombre,15,3,1,3
18,NAYARIT,hombre,43,6,2,4
18,NAYARIT,hombre,36,6,2,0
18,NAYARIT,mujer,46,0,7,7
18,NAYARIT,mujer,45,0,7,4
18,NAYARIT,hombre,31,6,6,0
18,NAYARIT,mujer,22,0,2,4
18,NAYARIT,mujer,18,0,2,0
18,NAYARIT,mujer,38,0,7,0
18,NAYARIT,mujer,54,0,7,5
18,NAYARIT,mujer,33,0,5,3
18,NAYARIT,mujer,36,0,5,5
18,NAYARIT,hombre,16,5,3,0
18,NAYARIT,hombre,45,5,3,7
18,NAYARIT,mujer,39,0,5,6
20,OAXACA,mujer,43,0,3,5
20,OAXACA,hombre,50,2,2,5
20,OAXACA,hombre,58,6,0,7
20,OAXACA,mujer,16,0,3,7
20,OAXACA,hombre,25,2,2,4
20,OAXACA,hombre,50,4,5,4
20,OAXACA,hombre,17,4,3,4
20,OAXACA,hombre,23,7,3,7
20,OAXACA,mujer,18,0,7,0
20,OAXACA,mujer,48,7,3,2
20,OAXACA,hombre,17,6,4,7
20,OAXACA,mujer,55,0,4,4
20,OAXACA,hombre,19,6,0,7
20,OAXACA,mujer,21,0,7,3
20,OAXACA,hombre,53,2,5,7
20,OAXACA,hombre,23,0,0,7
20,OAXACA,hombre,16,0,7,0
20,OAXACA,hombre,33,3,3,4
20,OAXACA,mujer,39,0,7,4
20,OAXACA,mujer,16,4,7,7
20,OAXACA,hombre,41,0,2,3
20,OAXACA,hombre,45,1,3,5
20,OAXACA,mujer,44,2,0,7
20,OAXACA,hombre,19,2,0,7
20,OAXACA,mujer,43,0,7,1
20,OAXACA,mujer,40,3,5,7
20,OAXACA,hombre,16,7,0,7
20,OAXACA,hombre,65,0,5,1
20,OAXACA,mujer,29,0,0,0
20,OAXACA,hombre,54,3,3,4
20,OAXACA,hombre,29,0,0,7
20,OAXACA,mujer,38,0,4,2
20,OAXACA,mujer,56,0,7,7
20,OAXACA,hombre,15,1,1,7
20,OAXACA,hombre,36,7,7,7
20,OAXACA,hombre,42,0,2,7
20,OAXACA,hombre,24,3,3,4
20,OAXACA,mujer,37,3,1,1
20,OAXACA,hombre,29,0,1,2
20,OAXACA,hombre,41,1,2,2
20,OAXACA,mujer,37,0,0,0
20,OAXACA,mujer,16,5,2,3
20,OAXACA,mujer,21,0,0,7
20,OAXACA,mujer,18,0,5,2
20,OAXACA,hombre,68,1,7,7
20,OAXACA,mujer,35,2,7,7
20,OAXACA,mujer,17,2,0,7
20,OAXACA,hombre,53,0,7,3
20,OAXACA,mujer,27,2,7,7
20,OAXACA,hombre,17,3,3,7
20,OAXACA,hombre,37,0,7,7
20,OAXACA,hombre,16,1,7,7
20,OAXACA,mujer,35,7,7,7
20,OAXACA,hombre,43,0,7,5
20,OAXACA,hombre,16,6,5,7
20,OAXACA,mujer,35,1,7,7
20,OAXACA,mujer,54,0,0,7
20,OAXACA,mujer,20,0,7,7
20,OAXACA,hombre,15,3,7,5
20,OAXACA,mujer,31,3,0,7
20,OAXACA,mujer,34,0,7,3
20,OAXACA,mujer,49,0,0,5
20,OAXACA,mujer,49,0,2,7
20,OAXACA,mujer,15,2,1,7
20,OAXACA,mujer,23,3,7,3
20,OAXACA,mujer,28,0,0,7
20,OAXACA,mujer,60,1,0,2
20,OAXACA,hombre,46,3,4,0
20,OAXACA,hombre,39,1,2,2
20,OAXACA,hombre,26,0,0,2
20,OAXACA,mujer,35,0,7,7
20,OAXACA,hombre,31,6,6,0
20,OAXACA,mujer,37,0,2,7
20,OAXACA,mujer,18,0,0,3
20,OAXACA,mujer,57,0,0,7
20,OAXACA,hombre,38,2,3,5
20,OAXACA,mujer,44,0,7,3
20,OAXACA,hombre,17,2,2,4
20,OAXACA,mujer,48,0,0,7
20,OAXACA,mujer,37,0,7,7
20,OAXACA,hombre,15,2,0,7
20,OAXACA,mujer,27,0,0,7
