CLAVE_ENTIDAD,ENTIDAD,SEXO,EDAD,HORAS_ENTRE_SEMANA_FRENTE_PANTALLA,HORAS_FIN_SEMANA_FRENTE_PANTALLA,ULTIMOS_12_MESES_ALGUNA_COMPETENCIA_DEPORTIVA,ARTES_MARCIALES,BADMINTON,BAILAR,BASQUETBOL,BEISBOL,BICICLETAS,BOXEO,CAMINAR,CORRER,FRONTON,FUTBOL,GIMNASIA,NATACION,PATINAR,PING_PONG,TENIS,VOLEIBOL,OTRA,NO_RESPONDE,NO_SABE
3,BAJA CALIFORNIA BAJA,mujer,13,1-2 hrs,3-4 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,1-2 hrs,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,9 o mas hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,1-2 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,13,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,3-4 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,5-6 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,3-4 hrs,5-6 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,3-4 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,9 o mas hrs,9 o mas hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,5-6 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,menos de una hora,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,9 o mas hrs,7-8 hrs,1 actividad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,10,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,1-2 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,7-8 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,3-4 hrs,3-4 hrs,2 actividad,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,1-2 hrs,5-6 hrs,2 actividad,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,5-6 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,1-2 hrs,3-4 hrs,2 actividad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,7-8 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,3-4 hrs,1-2 hrs,1 actividad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,1-2 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,5-6 hrs,1-2 hrs,1 actividad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,1-2 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,1-2 hrs,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,10,5-6 hrs,3-4 hrs,1 actividad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,menos de una hora,nada,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,3-4 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,9 o mas hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,10,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,1-2 hrs,menos de una hora,2 actividad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,3-4 hrs,3-4 hrs,2 actividad,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,10,9 o mas hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,5-6 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,1-2 hrs,7-8 hrs,3 actividades,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,1-2 hrs,3-4 hrs,2 actividad,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,5-6 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,10,5-6 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,10,9 o mas hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,3-4 hrs,1-2 hrs,1 actividad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,1-2 hrs,3-4 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,1-2 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,5-6 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,3-4 hrs,7-8 hrs,1 actividad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,10,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,5-6 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,3-4 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,3-4 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,9 o mas hrs,9 o mas hrs,3 actividades,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,1-2 hrs,5-6 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,13,3-4 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,1-2 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,1-2 hrs,3-4 hrs,2 actividad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,10,1-2 hrs,1-2 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,5-6 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,1-2 hrs,1-2 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,1-2 hrs,3-4 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,nada,1-2 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,5-6 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,1-2 hrs,3-4 hrs,2 actividad,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,menos de una hora,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,menos de una hora,nada,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,nada,menos de una hora,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,13,5-6 hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,nada,nada,2 actividad,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,3-4 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,5-6 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,7-8 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,1-2 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,1-2 hrs,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,menos de una hora,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,1-2 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,3-4 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,5-6 hrs,nada,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,nada,3-4 hrs,2 actividad,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,1-2 hrs,1-2 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,3-4 hrs,3-4 hrs,1 actividad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,12,3-4 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,14,5-6 hrs,3-4 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,13,5-6 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,11,5-6 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,3-4 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,5-6 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,3-4 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,12,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,13,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,10,5-6 hrs,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,10,3-4 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,13,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,1-2 hrs,3-4 hrs,2 actividad,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,hombre,14,1-2 hrs,1-2 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BAJA CALIFORNIA BAJA,mujer,11,3-4 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,CAMPECHE,hombre,10,5-6 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,hombre,11,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,CAMPECHE,hombre,11,1-2 hrs,1-2 hrs,1 actividad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,hombre,13,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,mujer,11,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,hombre,11,3-4 hrs,7-8 hrs,2 actividad,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,CAMPECHE,mujer,10,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,CAMPECHE,hombre,10,5-6 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,mujer,12,1-2 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,CAMPECHE,mujer,12,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,mujer,11,5-6 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,CAMPECHE,mujer,13,1-2 hrs,5-6 hrs,2 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,CAMPECHE,mujer,10,1-2 hrs,1-2 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,mujer,14,3-4 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,CAMPECHE,hombre,13,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,hombre,11,menos de una hora,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,hombre,12,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,hombre,11,1-2 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,hombre,12,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,hombre,13,7-8 hrs,9 o mas hrs,2 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4,CAMPECHE,hombre,10,3-4 hrs,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CAMPECHE,mujer,14,5-6 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
